nome_municipio,sigla_uf,nome_regiao,taxa_prevista,meta,total_alunos,taxa_prevista_pct,gap_meta,em_risco
Barra Funda,RS,Sul,0.7252651,70.55,4,72.52651,1.9765121459960966,False
Venda Nova do Imigrante,ES,Sudeste,0.8197908,80.0,27,81.97908,1.9790802001953125,False
Novo Mundo,MT,Centro-Oeste,0.599733,57.99,5,59.9733,1.9833009338378886,False
Santa Amélia,PR,Sul,0.81985325,80.0,3,81.98532,1.985321044921875,False
Várzea Paulista,SP,Sudeste,0.558371,53.85,67,55.8371,1.9871009826660142,False
Júlio Mesquita,SP,Sudeste,0.7090043,68.91,5,70.90043,1.9904287719726597,False
Bertioga,SP,Sudeste,0.6086079,58.87,39,60.86079,1.9907902526855494,False
Santa Ernestina,SP,Sudeste,0.8199539,80.0,3,81.99539,1.995391845703125,False
Rio Preto da Eva,AM,Norte,0.44045648,42.05,42,44.045647,1.9956466674804716,False
Cachoeiro de Itapemirim,ES,Sudeste,0.6969751,67.7,182,69.69751,1.9975097656249972,False
Teodoro Sampaio,SP,Sudeste,0.70952696,68.95,13,70.9527,2.002697753906247,False
Conchal,SP,Sudeste,0.6030037,58.28999999999999,22,60.30037,2.0103692626953205,False
Correntes,PE,Nordeste,0.58489865,56.47,11,58.489864,2.0198643493652355,False
Altos,PI,Nordeste,0.6691462,64.89,73,66.91462,2.0246194458007807,False
Indiaporã,SP,Sudeste,0.71615595,69.58,3,71.61559,2.0355929565429705,False
Castelo,ES,Sudeste,0.7547175,73.43,27,75.471756,2.0417559814453057,False
Fervedouro,MG,Sudeste,0.70427275,68.38,11,70.42728,2.0472766113281295,False
Buriti de Goiás,GO,Centro-Oeste,0.82048666,80.0,2,82.04867,2.0486679077148438,False
Ponto Belo,ES,Sudeste,0.8204897,80.0,12,82.04897,2.0489730834960938,False
Campo Erê,SC,Sul,0.66099846,64.05,16,66.099846,2.0498458862304716,False
Jales,SP,Sudeste,0.61474717,59.42,15,61.474716,2.054716186523436,False
Miraselva,PR,Sul,0.7955061,77.49,4,79.55061,2.0606134033203176,False
Ladário,MS,Centro-Oeste,0.34451866,32.39,29,34.451866,2.061866149902343,False
Quilombo,SC,Sul,0.71274346,69.21,13,71.274345,2.064345397949225,False
Américo de Campos,SP,Sudeste,0.6536398,63.29,2,65.36398,2.073983154296876,False
Brotas,SP,Sudeste,0.66969645,64.89,9,66.96964,2.0796426391601557,False
Pitangueiras,PR,Sul,0.82081366,80.0,3,82.08137,2.0813674926757812,False
Comendador Levy Gasparian,RJ,Sudeste,0.5840349,56.32000000000001,7,58.403492,2.0834919738769457,False
Santa Bárbara do Pará,PA,Norte,0.46235204,44.15,28,46.235203,2.085202789306642,False
Queluz,SP,Sudeste,0.6700844,64.92,7,67.00844,2.088438110351561,False
Faina,GO,Centro-Oeste,0.7670039,74.61,5,76.700386,2.090386047363282,False
Muriaé,MG,Sudeste,0.64152616,62.06,116,64.15262,2.0926184082031227,False
Diamantino,MT,Centro-Oeste,0.58812815,56.72,33,58.812817,2.092816619873048,False
Santa Rita d'Oeste,SP,Sudeste,0.65714794,63.62,1,65.7148,2.094797973632815,False
Penápolis,SP,Sudeste,0.6588568,63.79,30,65.88568,2.095681152343751,False
Erval Seco,RS,Sul,0.715363,69.44,6,71.5363,2.0963006591796898,False
Moju,PA,Norte,0.4118967,39.09,77,41.18967,2.099670562744137,False
Santo Antônio do Aventureiro,MG,Sudeste,0.82104975,80.0,1,82.10497,2.1049728393554688,False
Palmeira dos Índios,AL,Nordeste,0.41257754,39.15,73,41.257755,2.107755279541017,False
Rodolfo Fernandes,RN,Nordeste,0.40330762,38.22,7,40.33076,2.110760955810548,False
Guararapes,SP,Sudeste,0.63922846,61.81000000000001,11,63.922848,2.112847747802725,False
Leópolis,PR,Sul,0.8211839,80.0,3,82.11839,2.1183929443359375,False
Renascença,PR,Sul,0.743997,72.28,9,74.3997,2.119696350097655,False
São José do Calçado,ES,Sudeste,0.77500373,75.36,6,77.500374,2.140373840332032,False
Gavião Peixoto,SP,Sudeste,0.7113203,68.99,4,71.13203,2.1420266723632864,False
Conselheiro Lafaiete,MG,Sudeste,0.69588923,67.43,119,69.58892,2.158920593261712,False
Batatais,SP,Sudeste,0.66233563,64.07,22,66.23357,2.1635662841796943,False
Santa Lúcia,SP,Sudeste,0.7112492,68.96,3,71.124916,2.1649160766601625,False
Sabará,MG,Sudeste,0.63113993,60.94,114,63.113995,2.173994598388674,False
Sonora,MS,Centro-Oeste,0.5497563,52.8,18,54.975628,2.1756278991699247,False
Brodowski,SP,Sudeste,0.60206074,58.03,13,60.206074,2.176073760986327,False
Peruíbe,SP,Sudeste,0.48116282,45.94,33,48.116283,2.176283416748049,False
Tupãssi,PR,Sul,0.7436458,72.18,13,74.36458,2.1845782470703057,False
Laranjal do Jari,AP,Norte,0.47825095,45.64,54,47.825096,2.185096130371093,False
Nova Itarana,BA,Nordeste,0.42083755,39.89,8,42.083755,2.193755493164062,False
Jataúba,PE,Nordeste,0.5873544,56.54,18,58.735443,2.195443115234376,False
Beberibe,CE,Nordeste,0.8059532,78.39,75,80.59532,2.205321655273437,False
Goiatuba,GO,Centro-Oeste,0.72310096,70.09,35,72.3101,2.220096740722653,False
Osvaldo Cruz,SP,Sudeste,0.64155376,61.92,10,64.15537,2.2353726196289045,False
Paranacity,PR,Sul,0.822407,80.0,9,82.2407,2.2406997680664062,False
Ubaí,MG,Sudeste,0.74044377,71.8,11,74.04438,2.244380187988284,False
Itambé,PE,Nordeste,0.5595854,53.71,17,55.958538,2.248538055419921,False
Guaraí,TO,Norte,0.4500007,42.74,14,45.00007,2.2600686645507793,False
Lajedo,PE,Nordeste,0.55240375,52.97999999999999,60,55.240376,2.2603755187988384,False
Carrasco Bonito,TO,Norte,0.43191355,40.93,8,43.191357,2.261356658935547,False
Guaratinguetá,SP,Sudeste,0.629343,60.67,43,62.934296,2.2642956542968733,False
São Pedro do Turvo,SP,Sudeste,0.73214686,70.94,2,73.21468,2.274683532714846,False
Quatis,RJ,Sudeste,0.56305426,54.03000000000001,9,56.305428,2.275427551269523,False
Fernandes Tourinho,MG,Sudeste,0.68445694,66.17,4,68.445694,2.275693969726561,False
Rincão,SP,Sudeste,0.6470726,62.42,4,64.70726,2.287260131835936,False
Riolândia,SP,Sudeste,0.8228898,80.0,1,82.28898,2.2889785766601562,False
Brejinho de Nazaré,TO,Norte,0.4685959,44.57,5,46.85959,2.2895886230468747,False
Nilópolis,RJ,Sudeste,0.5239827,50.1,91,52.39827,2.298269653320311,False
São Jorge do Patrocínio,PR,Sul,0.7749858,75.2,6,77.49858,2.2985809326171847,False
Colorado do Oeste,RO,Norte,0.67978215,65.67,13,67.97822,2.3082180786132795,False
Portelândia,GO,Centro-Oeste,0.75299203,72.99,7,75.2992,2.3092019653320364,False
Santa Cruz de Goiás,GO,Centro-Oeste,0.76060045,73.75,2,76.06004,2.3100433349609375,False
Santo Antônio de Posse,SP,Sudeste,0.60871273,58.54999999999999,9,60.871273,2.3212730407714943,False
Angatuba,SP,Sudeste,0.55764055,53.44,19,55.764053,2.3240533447265648,False
Mirandópolis,SP,Sudeste,0.6014415,57.82,7,60.14415,2.324149780273437,False
Pedro Afonso,TO,Norte,0.59847474,57.52,24,59.847473,2.327473144531247,False
Passa e Fica,RN,Nordeste,0.34118402,31.790000000000003,11,34.1184,2.328400573730466,False
Pedro II,PI,Nordeste,0.3464106,32.31,48,34.64106,2.331059875488279,False
Luminárias,MG,Sudeste,0.71653223,69.32,8,71.65322,2.3332211303711006,False
Nova Odessa,SP,Sudeste,0.6142817,59.09,29,61.428173,2.3381730651855435,False
Poços de Caldas,MG,Sudeste,0.6406871,61.73,127,64.06871,2.3387103271484406,False
Bom Jesus,SC,Sul,0.6952184,67.18,5,69.521835,2.3418353271484307,False
Pedreira,SP,Sudeste,0.82345253,80.0,21,82.34525,2.3452529907226562,False
Rio Sono,TO,Norte,0.3736211,35.01,12,37.36211,2.352110137939455,False
Taguatinga,TO,Norte,0.4711693,44.76,21,47.11693,2.3569281005859395,False
Porteirão,GO,Centro-Oeste,0.82358915,80.0,5,82.35892,2.358917236328125,False
Cáceres,MT,Centro-Oeste,0.55189633,52.83,106,55.189632,2.359632415771486,False
Mostardas,RS,Sul,0.58467185,56.1,13,58.467186,2.3671859741210923,False
Caaporã,PB,Nordeste,0.46663058,44.29,24,46.66306,2.3730592346191415,False
Terra Alta,PA,Norte,0.5038222,48.0,11,50.38222,2.382221221923828,False
São Miguel Arcanjo,SP,Sudeste,0.631924,60.81,14,63.192398,2.3823980712890602,False
Auriflama,SP,Sudeste,0.72822505,70.43,1,72.8225,2.392502136230462,False
São João d'Aliança,GO,Centro-Oeste,0.82399243,80.0,21,82.39925,2.3992462158203125,False
Viseu,PA,Norte,0.43505272,41.1,56,43.505272,2.4052719116210923,False
Ipaussu,SP,Sudeste,0.6219545,59.79,5,62.19545,2.4054498291015634,False
Pérola d'Oeste,PR,Sul,0.8240621,80.0,6,82.40621,2.4062118530273438,False
Perolândia,GO,Centro-Oeste,0.8037953,77.97,7,80.379524,2.4095242309570324,False
Santa Fé do Sul,SP,Sudeste,0.6507781,62.66,18,65.07781,2.417812194824222,False
Três Rios,RJ,Sudeste,0.6029889,57.88,69,60.29889,2.4188891601562474,False
Jussara,PR,Sul,0.75903904,73.48,10,75.90391,2.4239077758789023,False
Porto Alegre do Piauí,PI,Nordeste,0.77235514,74.81,2,77.23551,2.425511779785154,False
Simão Dias,SE,Nordeste,0.42518136,40.09,34,42.518135,2.428135070800778,False
Darcinópolis,TO,Norte,0.40673977,38.24,10,40.673977,2.4339768981933574,False
Mallet,PR,Sul,0.8243482,80.0,12,82.43482,2.4348220825195312,False
Juquitiba,SP,Sudeste,0.6588725,63.43,13,65.887245,2.4572451782226565,False
Inhumas,GO,Centro-Oeste,0.82458824,80.0,41,82.458824,2.4588241577148438,False
Cambuquira,MG,Sudeste,0.73466575,71.0,13,73.466576,2.4665756225585938,False
Paraguaçu Paulista,SP,Sudeste,0.55858153,53.39,23,55.858154,2.4681542968749994,False
Caldeirão Grande,BA,Nordeste,0.3092452,28.45,12,30.92452,2.4745204925537116,False
Bela Vista do Paraíso,PR,Sul,0.66659504,64.18,26,66.65951,2.479507751464837,False
Santa Juliana,MG,Sudeste,0.6819151,65.71,21,68.19151,2.4815130615234438,False
Pariconha,AL,Nordeste,0.5007403,47.56,11,50.074028,2.5140280151367165,False
Porto Rico,PR,Sul,0.661549,63.64,5,66.1549,2.514899597167968,False
Paranã,TO,Norte,0.50795186,48.28,16,50.795185,2.515185089111327,False
Nova Esperança do Piriá,PA,Norte,0.44879344,42.35,25,44.879345,2.5293449401855455,False
Congonhas,MG,Sudeste,0.62642896,60.11,66,62.642895,2.5328947448730474,False
Alcantil,PB,Nordeste,0.51118743,48.580000000000005,10,51.118744,2.5387438964843696,False
São José de Caiana,PB,Nordeste,0.5594444,53.39,8,55.944443,2.554442749023437,False
Viçosa,MG,Sudeste,0.6807494,65.52,51,68.07494,2.5549435424804727,False
Espigão Alto do Iguaçu,PR,Sul,0.75774705,73.21,4,75.774704,2.5647039794921938,False
Dois Vizinhos,PR,Sul,0.82565236,80.0,52,82.56524,2.5652389526367188,False
Santo André,SP,Sudeste,0.598974,57.32999999999999,219,59.8974,2.567399902343759,False
Jandaíra,RN,Nordeste,0.40077588,37.5,8,40.077587,2.577587127685547,False
Afrânio,PE,Nordeste,0.6137994,58.8,19,61.37994,2.579940032958987,False
Álvares Machado,SP,Sudeste,0.6082119,58.23,11,60.821186,2.5911860656738313,False
Juquiá,SP,Sudeste,0.61631656,59.04,9,61.631657,2.5916566467285165,False
Batalha,PI,Nordeste,0.5208249,49.49,16,52.08249,2.592489013671873,False
Olho D'Água do Piauí,PI,Nordeste,0.6798653,65.38,2,67.98653,2.606526489257817,False
Santa Cruz das Palmeiras,SP,Sudeste,0.5707727,54.47,17,57.07727,2.607270507812501,False
Carmo do Rio Claro,MG,Sudeste,0.685813,65.96,16,68.5813,2.6212988281250063,False
São Mateus,ES,Sudeste,0.71881586,69.26,135,71.881584,2.6215841674804636,False
Calçado,PE,Nordeste,0.6373227,61.11,4,63.732273,2.622273101806641,False
Indiana,SP,Sudeste,0.8262298,80.0,1,82.62298,2.6229782104492188,False
Inúbia Paulista,SP,Sudeste,0.8262298,80.0,2,82.62298,2.6229782104492188,False
Bela Vista de Minas,MG,Sudeste,0.6908533,66.46,6,69.08533,2.6253271484375063,False
Mirador,MA,Nordeste,0.44395715,41.77,21,44.395714,2.6257138061523406,False
Contagem,MG,Sudeste,0.6070648,58.08,454,60.70648,2.626478118896486,False
Ituverava,SP,Sudeste,0.56188244,53.56,17,56.188244,2.6282438659667946,False
Tabapuã,SP,Sudeste,0.8263113,80.0,5,82.63113,2.6311264038085938,False
São Manoel do Paraná,PR,Sul,0.82635,80.0,2,82.634995,2.6349945068359375,False
Ribeirão das Neves,MG,Sudeste,0.61781305,59.14,345,61.781303,2.641303405761718,False
São Gabriel da Palha,ES,Sudeste,0.7628549,73.64,29,76.285484,2.645484313964843,False
Tailândia,PA,Norte,0.4684589,44.190000000000005,112,46.84589,2.655890045166011,False
Pimenta,MG,Sudeste,0.76602435,73.93,4,76.60243,2.6724322509765557,False
Pocinhos,PB,Nordeste,0.50842696,48.17,17,50.842697,2.672697143554686,False
Paraguaçu,MG,Sudeste,0.6801957,65.34,20,68.01957,2.679569396972653,False
Jaboti,PR,Sul,0.82684976,80.0,6,82.684975,2.6849746704101562,False
Igarapava,SP,Sudeste,0.5515534,52.47,9,55.155342,2.6853421020507824,False
Parintins,AM,Norte,0.5922056,56.53,124,59.22056,2.690558166503905,False
Tombos,MG,Sudeste,0.6336428,60.67,9,63.36428,2.694280700683592,False
Xambrê,PR,Sul,0.77488434,74.79,5,77.488434,2.6984338378906187,False
Franco da Rocha,SP,Sudeste,0.58393896,55.69,77,58.393894,2.703894195556643,False
Rubinéia,SP,Sudeste,0.6645682,63.75,3,66.45682,2.706817626953125,False
Iconha,ES,Sudeste,0.79602295,76.89,13,79.602295,2.7122949218749994,False
Rio Grande do Piauí,PI,Nordeste,0.56453353,53.74,10,56.453354,2.7133538818359355,False
Manicoré,AM,Norte,0.59146816,56.43,51,59.146816,2.7168162536621097,False
Sertãozinho,SP,Sudeste,0.60789907,58.07,85,60.789906,2.719905548095703,False
Vila Pavão,ES,Sudeste,0.78131866,75.41,8,78.13187,2.7218664550781284,False
Cubatão,SP,Sudeste,0.56377447,53.65,53,56.377445,2.727445220947267,False
Terra Roxa,SP,Sudeste,0.7201388,69.28,6,72.01388,2.7338778686523426,False
Guaratuba,PR,Sul,0.7213834,69.4,69,72.138336,2.7383361816406193,False
Fernando Prestes,SP,Sudeste,0.82739437,80.0,2,82.73943,2.7394332885742188,False
Ibirarema,SP,Sudeste,0.82739437,80.0,1,82.73943,2.7394332885742188,False
São José da Lapa,MG,Sudeste,0.68066674,65.31,46,68.06667,2.7566732788085915,False
Nhandeara,SP,Sudeste,0.71447545,68.69,2,71.44755,2.7575479125976585,False
Barra do Bugres,MT,Centro-Oeste,0.58473706,55.71,43,58.473705,2.763705291748046,False
Morrinhos,GO,Centro-Oeste,0.67965335,65.2,56,67.96533,2.765332031249997,False
Santo Antônio dos Lopes,MA,Nordeste,0.5999544,57.23,7,59.99544,2.7654414367675813,False
Baraúna,RN,Nordeste,0.4175989,38.99,17,41.75989,2.7698915100097636,False
Conceição da Barra,ES,Sudeste,0.77453,74.67,28,77.453,2.7830029296874983,False
Taiúva,SP,Sudeste,0.7281906,70.03,1,72.81906,2.789061279296874,False
Campina do Simão,PR,Sul,0.8279545,80.0,6,82.79545,2.7954483032226562,False
Muaná,PA,Norte,0.45632216,42.83,52,45.632217,2.802217407226564,False
Venha-Ver,RN,Nordeste,0.5011654,47.31,1,50.11654,2.8065390014648415,False
Potirendaba,SP,Sudeste,0.6671829,63.90999999999999,10,66.71829,2.8082922363281355,False
Amarante do Maranhão,MA,Nordeste,0.54011667,51.2,25,54.011665,2.8116653442382784,False
Piranguçu,MG,Sudeste,0.7131748,68.5,4,71.31748,2.8174819946289062,False
Quatro Irmãos,RS,Sul,0.60239017,57.42,4,60.239017,2.819017486572264,False
Congonhinhas,PR,Sul,0.7342006,70.6,9,73.42006,2.820059204101568,False
Fernando Pedroza,RN,Nordeste,0.4259567,39.77,3,42.59567,2.8256687927246062,False
Boqueirão do Piauí,PI,Nordeste,0.82826996,80.0,5,82.826996,2.826995849609375,False
Pancas,ES,Sudeste,0.828287,80.0,17,82.8287,2.8286972045898438,False
Bayeux,PB,Nordeste,0.4357082,40.74,54,43.57082,2.830819854736326,False
Marquinho,PR,Sul,0.77756006,74.92,7,77.756004,2.836004333496092,False
Edéia,GO,Centro-Oeste,0.82840645,80.0,15,82.840645,2.8406448364257812,False
Santana da Vargem,MG,Sudeste,0.7018769,67.34,4,70.18769,2.847690734863278,False
Tabaporã,MT,Centro-Oeste,0.5899942,56.15,22,58.99942,2.8494201660156264,False
Paço do Lumiar,MA,Nordeste,0.5839195,55.54,126,58.391953,2.8519525146484384,False
Carlópolis,PR,Sul,0.7753098,74.67,18,77.53098,2.8609829711914045,False
Queimadas,PB,Nordeste,0.82871085,80.0,59,82.871086,2.8710861206054688,False
Pombos,PE,Nordeste,0.5520436,52.33,16,55.20436,2.874360961914064,False
Florestópolis,PR,Sul,0.6982591,66.94,12,69.82591,2.8859124755859398,False
São Pedro,SP,Sudeste,0.5945856,56.57,16,59.45856,2.8885609436035153,False
São Lourenço da Mata,PE,Nordeste,0.5273188,49.84,86,52.731876,2.891876373291012,False
Palmares Paulista,SP,Sudeste,0.8289437,80.0,6,82.89437,2.8943710327148438,False
Palmares do Sul,RS,Sul,0.6077655,57.88,17,60.77655,2.8965502929687474,False
Telêmaco Borba,PR,Sul,0.6886411,65.96,88,68.864105,2.9041052246093813,False
Viçosa,AL,Nordeste,0.4920486,46.29999999999999,23,49.20486,2.9048606872558693,False
Chã Preta,AL,Nordeste,0.5256076,49.65,7,52.56076,2.9107604980468764,False
Capoeiras,PE,Nordeste,0.58653826,55.74,17,58.653824,2.9138238525390605,False
Itambacuri,MG,Sudeste,0.59209806,56.29,23,59.209805,2.9198045349121102,False
Prata,MG,Sudeste,0.6238396,59.46,30,62.38396,2.9239607238769523,False
Aparecida do Rio Negro,TO,Norte,0.40102017,37.16,2,40.102016,2.942016448974613,False
Ponto Novo,BA,Nordeste,0.3332344,30.38,30,33.32344,2.9434405517578135,False
Quirinópolis,GO,Centro-Oeste,0.72024745,69.08,46,72.02474,2.9447421264648455,False
São João da Ponte,MG,Sudeste,0.7091351,67.96,14,70.91351,2.9535131835937563,False
Alto Piquiri,PR,Sul,0.7849482,75.54,10,78.49482,2.954819641113275,False
Brejo do Piauí,PI,Nordeste,0.581701,55.21,6,58.170097,2.960097351074218,False
Bebedouro,SP,Sudeste,0.56786346,53.82,34,56.786346,2.9663464355468747,False
Itueta,MG,Sudeste,0.62570614,59.6,3,62.570614,2.970613861083983,False
Abadia dos Dourados,MG,Sudeste,0.67456764,64.48,3,67.456764,2.9767642211914023,False
Rio Branco do Sul,PR,Sul,0.6818789,65.21,41,68.18789,2.9778890991211,False
Dois Irmãos do Buriti,MS,Centro-Oeste,0.47609097,44.63,21,47.609097,2.979096527099607,False
Arapuá,MG,Sudeste,0.82981384,80.0,1,82.981384,2.98138427734375,False
Ilhabela,SP,Sudeste,0.52902126,49.92,8,52.902126,2.9821263122558577,False
Aparecida,PB,Nordeste,0.5146609,48.47,5,51.46609,2.9960911560058605,False
Ibiá,MG,Sudeste,0.60073024,57.07,21,60.073025,3.003024749755859,False
Bonfim do Piauí,PI,Nordeste,0.58475226,55.47,4,58.475227,3.0052273559570324,False
Nova Ipixuna,PA,Norte,0.53096604,50.09,27,53.096603,3.006603393554684,False
Água Doce do Norte,ES,Sudeste,0.80751085,77.74,19,80.75108,3.0110833740234426,False
Paes Landim,PI,Nordeste,0.5943576,56.42,4,59.43576,3.0157604980468733,False
São Miguel do Guamá,PA,Norte,0.4811792,45.1,67,48.11792,3.0179199218749986,False
Bossoroca,RS,Sul,0.5795474,54.93,8,57.954742,3.0247424316406253,False
São Roque,SP,Sudeste,0.5992619,56.9,30,59.92619,3.0261894226074233,False
Piracema,MG,Sudeste,0.72115153,69.08,6,72.11515,3.035150451660158,False
Gararu,SE,Nordeste,0.2950602,26.47,10,29.50602,3.0360195922851574,False
Japurá,PR,Sul,0.774792,74.44,7,77.4792,3.0392022705078148,False
Jacinto Machado,SC,Sul,0.6053516,57.489999999999995,9,60.535164,3.0451638793945364,False
Águas da Prata,SP,Sudeste,0.70309335,67.26,1,70.30933,3.049333801269526,False
Andradina,SP,Sudeste,0.63846564,60.79,21,63.846565,3.056565246582032,False
Ibiam,SC,Sul,0.7100903,67.95,4,71.009026,3.059025573730466,False
São Vicente,SP,Sudeste,0.5207288,49.01,121,52.072884,3.0628836059570332,False
Registro,SP,Sudeste,0.59955066,56.89,27,59.955067,3.0650666809082026,False
Herculândia,SP,Sudeste,0.83066684,80.0,5,83.06668,3.066680908203125,False
Campina Grande,PB,Nordeste,0.5145827,48.39,301,51.45827,3.0682710266113276,False
Itabaiana,SE,Nordeste,0.36919683,33.84,68,36.91968,3.079681549072262,False
Pacaembu,SP,Sudeste,0.7022354,67.13,5,70.22354,3.0935412597656295,False
Araçariguama,SP,Sudeste,0.58146507,55.04999999999999,12,58.146507,3.0965072631836037,False
Altair,SP,Sudeste,0.62947124,59.85,3,62.947124,3.0971244812011705,False
Lapão,BA,Nordeste,0.35398272,32.3,36,35.398273,3.098273468017581,False
Itarana,ES,Sudeste,0.81433284,78.33,10,81.43328,3.1032809448242205,False
Salto do Itararé,PR,Sul,0.7015359,67.05,3,70.15359,3.1035873413085966,False
Rio Rufino,SC,Sul,0.7116482,68.06,2,71.164825,3.1048254394531227,False
Axixá do Tocantins,TO,Norte,0.4052877,37.42,14,40.52877,3.108770446777342,False
Ipiranga de Goiás,GO,Centro-Oeste,0.8311381,80.0,4,83.11381,3.1138076782226562,False
Guanhães,MG,Sudeste,0.6446083,61.34,29,64.46083,3.120830688476559,False
Itumbiara,GO,Centro-Oeste,0.74543285,71.41,118,74.54329,3.133289184570316,False
Vera Cruz do Oeste,PR,Sul,0.6007783,56.94,10,60.077827,3.1378274536132835,False
Campo Magro,PR,Sul,0.6632669,63.18,36,66.32669,3.1466906738281253,False
São Bento,PB,Nordeste,0.5158695,48.44,32,51.58695,3.146948394775393,False
Canas,SP,Sudeste,0.6110027,57.95,5,61.10027,3.1502693176269503,False
Santa Branca,SP,Sudeste,0.5011181,46.96,4,50.111813,3.1518125915527335,False
Cantagalo,RJ,Sudeste,0.62925684,59.769999999999996,25,62.925686,3.1556858825683634,False
Novais,SP,Sudeste,0.73566884,70.41,4,73.56689,3.156886901855472,False
Iperó,SP,Sudeste,0.5023104,47.07,12,50.23104,3.1610409545898435,False
Guaçuí,ES,Sudeste,0.78129286,74.96,33,78.12929,3.1692877197265688,False
Major Sales,RN,Nordeste,0.4162366,38.44,3,41.62366,3.183661041259768,False
Catanduvas,PR,Sul,0.71506137,68.32,15,71.506134,3.186134033203132,False
Boa Esperança do Iguaçu,PR,Sul,0.78947234,75.76,4,78.947235,3.18723510742187,False
Peçanha,MG,Sudeste,0.7035149,67.16,10,70.35149,3.191486206054691,False
Cajobi,SP,Sudeste,0.67516315,64.32,2,67.51631,3.1963116455078193,False
Paranapanema,SP,Sudeste,0.5756961,54.36999999999999,5,57.56961,3.1996105957031347,False
Antonina,PR,Sul,0.7173437,68.53,18,71.73437,3.2043673706054676,False
Rio Claro,SP,Sudeste,0.5836437,55.16,71,58.36437,3.2043684387207065,False
Coração de Jesus,MG,Sudeste,0.71165794,67.95,31,71.165794,3.215794372558591,False
